id,engine_no,time_in_cycles,operational_setting_1,operational_setting_2,operational_setting_3,sensor_measurement_1,sensor_measurement_2,sensor_measurement_3,sensor_measurement_4,sensor_measurement_5,sensor_measurement_6,sensor_measurement_7,sensor_measurement_8,sensor_measurement_9,sensor_measurement_10,sensor_measurement_11,sensor_measurement_12,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_16,sensor_measurement_17,sensor_measurement_18,sensor_measurement_19,sensor_measurement_20,sensor_measurement_21,time
61171,249,178,0.0023,0.0,100.0,518.67,642.02,1586.63,1398.11,14.62,21.57,555.68,2387.99,9057.5,1.3,47.18,523.76,2388.06,8143.07,8.351,0.03,392,2388,100.0,38.99,23.2722,2001-02-28 19:10:00
61172,249,179,35.0013,0.8407,100.0,449.44,555.76,1359.16,1125.11,5.48,7.97,194.65,2222.98,8350.08,1.02,41.72,182.95,2388.07,8068.85,9.2617,0.02,333,2223,100.0,14.99,8.9355,2001-02-28 19:20:00
61173,249,180,25.0066,0.62,60.0,462.54,536.49,1260.34,1045.95,7.05,8.99,175.15,1915.44,8005.85,0.94,36.53,164.78,2028.3,7871.95,10.8223,0.02,306,1915,84.93,14.34,8.6732,2001-02-28 19:30:00
61174,249,181,35.0024,0.8401,100.0,449.44,555.45,1362.46,1119.54,5.48,7.97,195.83,2223.04,8356.9,1.02,41.56,183.51,2388.13,8073.77,9.2604,0.02,334,2223,100.0,15.06,8.8247,2001-02-28 19:40:00
61175,249,182,25.0013,0.6209,60.0,462.54,536.93,1254.51,1045.66,7.05,9.0,176.05,1915.44,8004.1,0.94,36.58,165.32,2028.38,7877.34,10.787,0.02,306,1915,84.93,14.2,8.6221,2001-02-28 19:50:00
61176,249,183,20.0008,0.7,100.0,491.19,606.88,1483.64,1241.43,9.35,13.6,335.09,2323.94,8722.24,1.08,44.14,315.17,2388.06,8065.94,9.1322,0.02,364,2324,100.0,24.73,14.6752,2001-02-28 20:00:00
61177,249,184,0.0009,0.0,100.0,518.67,642.11,1585.07,1397.5,14.62,21.57,556.4,2388.09,9068.23,1.3,47.11,524.18,2388.03,8145.13,8.3683,0.03,391,2388,100.0,39.18,23.4945,2001-02-28 20:10:00
61178,249,185,20.0005,0.7,100.0,491.19,607.44,1481.54,1247.31,9.35,13.6,334.93,2323.87,8729.27,1.08,44.09,315.73,2388.05,8060.17,9.1293,0.02,366,2324,100.0,24.75,14.6848,2001-02-28 20:20:00
61179,249,186,35.0078,0.8417,100.0,449.44,555.77,1368.15,1121.66,5.48,7.96,194.89,2223.03,8355.93,1.02,41.67,183.43,2388.11,8070.42,9.2466,0.02,333,2223,100.0,15.02,8.9199,2001-02-28 20:30:00
61180,249,187,25.0051,0.6218,60.0,462.54,536.24,1260.32,1044.48,7.05,9.0,175.13,1915.41,8009.52,0.94,36.5,165.38,2028.31,7876.24,10.8231,0.02,306,1915,84.93,14.38,8.6412,2001-02-28 20:40:00
61181,249,188,10.0056,0.2518,100.0,489.05,604.31,1496.38,1314.26,10.52,15.46,396.54,2318.85,8787.85,1.26,45.19,373.05,2388.1,8135.1,8.6065,0.03,368,2319,100.0,28.92,17.2602,2001-02-28 20:50:00
61182,249,189,42.0063,0.84,100.0,445.0,549.59,1344.39,1120.63,3.91,5.69,138.17,2212.09,8322.51,1.02,41.92,130.88,2388.21,8092.4,9.2635,0.02,329,2212,100.0,10.73,6.3881,2001-02-28 21:00:00
61183,249,190,10.0014,0.25,100.0,489.05,604.56,1499.12,1305.28,10.52,15.45,395.74,2318.95,8784.65,1.26,45.34,373.46,2388.13,8139.65,8.5572,0.03,369,2319,100.0,28.95,17.301,2001-02-28 21:10:00
61184,249,191,0.0003,0.0003,100.0,518.67,642.72,1587.26,1395.24,14.62,21.57,557.0,2388.09,9069.4,1.3,47.12,524.66,2388.04,8150.49,8.3259,0.03,391,2388,100.0,39.08,23.4953,2001-02-28 21:20:00
61185,249,192,42.0049,0.8413,100.0,445.0,549.09,1350.02,1121.41,3.91,5.69,138.63,2212.07,8326.35,1.02,41.87,130.84,2388.17,8092.09,9.285,0.02,330,2212,100.0,10.77,6.5302,2001-02-28 21:30:00
61186,249,193,19.9989,0.7,100.0,491.19,606.81,1493.31,1247.51,9.35,13.6,334.9,2323.95,8737.03,1.08,44.15,315.28,2388.07,8064.28,9.1471,0.02,364,2324,100.0,24.56,14.7781,2001-02-28 21:40:00
61187,249,194,41.9989,0.8403,100.0,445.0,549.19,1349.31,1119.3,3.91,5.69,139.52,2212.09,8328.31,1.02,42.02,130.68,2388.24,8101.39,9.2725,0.02,329,2212,100.0,10.65,6.4421,2001-02-28 21:50:00
61188,249,195,42.0022,0.84,100.0,445.0,549.84,1347.16,1120.87,3.91,5.69,138.11,2212.04,8328.32,1.02,41.85,131.04,2388.17,8095.96,9.2784,0.02,329,2212,100.0,10.65,6.4098,2001-02-28 22:00:00
61189,249,196,10.0055,0.2503,100.0,489.05,605.08,1501.83,1302.56,10.52,15.46,396.16,2318.88,8787.33,1.26,45.34,373.58,2388.1,8143.12,8.5653,0.03,368,2319,100.0,28.59,17.2324,2001-02-28 22:10:00
61190,249,197,0.0003,0.0,100.0,518.67,642.79,1589.06,1402.86,14.62,21.57,557.34,2388.1,9072.45,1.3,47.38,524.9,2388.05,8151.4,8.3151,0.03,392,2388,100.0,39.12,23.386,2001-02-28 22:20:00
61191,249,198,0.0015,0.0002,100.0,518.67,642.2,1581.18,1405.46,14.62,21.57,556.47,2388.1,9067.33,1.3,47.32,525.3,2388.06,8145.34,8.3353,0.03,393,2388,100.0,39.24,23.3084,2001-02-28 22:30:00
61192,249,199,34.9985,0.8401,100.0,449.44,555.05,1365.33,1126.25,5.48,7.97,194.82,2223.08,8355.08,1.03,41.63,183.6,2388.25,8079.78,9.2714,0.02,332,2223,100.0,15.03,9.0609,2001-02-28 22:40:00
61193,249,200,35.0044,0.84,100.0,449.44,554.53,1364.27,1127.01,5.48,7.96,194.55,2223.11,8357.69,1.03,41.85,183.87,2388.24,8080.16,9.237,0.02,333,2223,100.0,15.03,9.0172,2001-02-28 22:50:00
61194,249,201,42.0039,0.8411,100.0,445.0,549.06,1357.3,1120.7,3.91,5.69,140.06,2212.12,8333.76,1.03,41.91,131.67,2388.22,8102.73,9.2573,0.02,329,2212,100.0,10.65,6.4394,2001-02-28 23:00:00
61195,249,202,10.0019,0.2512,100.0,489.05,605.08,1499.29,1310.65,10.52,15.46,396.88,2318.96,8793.77,1.26,45.42,373.81,2388.15,8147.75,8.557,0.03,369,2319,100.0,28.94,17.3055,2001-02-28 23:10:00
61196,249,203,42.0046,0.8415,100.0,445.0,549.05,1350.18,1120.66,3.91,5.69,139.6,2212.07,8331.2,1.03,42.01,131.35,2388.22,8095.76,9.2942,0.02,331,2212,100.0,10.82,6.4544,2001-02-28 23:20:00
61197,249,204,42.0054,0.8409,100.0,445.0,549.54,1350.0,1123.35,3.91,5.69,139.25,2212.15,8342.22,1.02,41.9,130.93,2388.21,8095.92,9.2938,0.02,331,2212,100.0,10.51,6.3145,2001-02-28 23:30:00
61198,249,205,0.0027,0.0,100.0,518.67,642.34,1596.77,1401.74,14.62,21.57,557.85,2388.13,9077.93,1.3,47.42,525.28,2388.15,8158.11,8.3079,0.03,393,2388,100.0,39.23,23.4552,2001-02-28 23:40:00
61199,249,206,35.0005,0.84,100.0,449.44,555.76,1369.08,1123.5,5.48,7.97,196.41,2223.2,8363.49,1.03,41.8,184.23,2388.25,8086.9,9.2063,0.02,333,2223,100.0,14.89,9.0251,2001-02-28 23:50:00
61200,249,207,10.003,0.25,100.0,489.05,604.48,1495.95,1308.1,10.52,15.46,397.6,2319.0,8794.59,1.26,45.44,374.41,2388.16,8140.37,8.5239,0.03,369,2319,100.0,28.85,17.2719,2001-03-01 00:00:00
61201,249,208,42.0056,0.84,100.0,445.0,549.43,1353.57,1119.53,3.91,5.69,139.04,2212.22,8337.04,1.03,42.08,131.19,2388.24,8103.02,9.276,0.02,331,2212,100.0,10.73,6.4354,2001-03-01 00:10:00
61202,249,209,25.0064,0.62,60.0,462.54,536.59,1264.48,1040.71,7.05,9.0,176.62,1915.54,8015.22,0.94,36.73,165.48,2028.43,7885.58,10.7904,0.02,308,1915,84.93,14.36,8.6853,2001-03-01 00:20:00
61203,249,210,25.0068,0.62,60.0,462.54,536.94,1259.15,1044.19,7.05,9.0,176.34,1915.54,8022.56,0.94,36.5,165.11,2028.34,7879.93,10.8107,0.02,306,1915,84.93,14.35,8.722,2001-03-01 00:30:00
61204,249,211,42.0065,0.8417,100.0,445.0,549.73,1353.28,1121.03,3.91,5.69,139.2,2212.2,8335.65,1.03,42.09,131.26,2388.25,8099.95,9.2438,0.02,329,2212,100.0,10.56,6.3264,2001-03-01 00:40:00
61205,249,212,20.005,0.7,100.0,491.19,607.25,1480.78,1251.7,9.35,13.6,336.62,2324.08,8738.94,1.08,44.37,316.74,2388.27,8077.36,9.1299,0.02,366,2324,100.0,24.75,14.7397,2001-03-01 00:50:00
61206,249,213,19.9996,0.7001,100.0,491.19,607.12,1483.92,1244.84,9.35,13.6,337.48,2324.16,8735.29,1.08,44.47,317.45,2388.26,8074.88,9.0859,0.02,365,2324,100.0,24.66,14.6882,2001-03-01 01:00:00
61207,249,214,35.0016,0.84,100.0,449.44,555.31,1367.08,1131.47,5.48,7.97,196.52,2223.2,8369.15,1.03,42.09,184.58,2388.27,8087.02,9.2381,0.02,335,2223,100.0,14.82,9.1506,2001-03-01 01:10:00
61208,249,215,25.0013,0.62,60.0,462.54,536.8,1255.98,1053.05,7.05,9.0,176.97,1915.53,8021.08,0.94,36.64,166.03,2028.5,7885.03,10.7991,0.02,310,1915,84.93,14.45,8.585,2001-03-01 01:20:00
61209,249,216,0.0005,0.001,100.0,518.67,642.57,1593.48,1408.81,14.62,21.57,559.56,2388.19,9073.52,1.31,47.52,527.41,2388.18,8157.08,8.3176,0.03,392,2388,100.0,39.16,23.4776,2001-03-01 01:30:00
61210,249,217,0.0022,0.001,100.0,518.67,642.48,1593.66,1408.58,14.62,21.57,560.09,2388.18,9075.43,1.3,47.58,527.5,2388.19,8157.93,8.3315,0.03,393,2388,100.0,39.25,23.585,2001-03-01 01:40:00
61211,249,218,35.0058,0.8413,100.0,449.44,554.92,1376.01,1129.36,5.48,7.96,196.63,2223.21,8364.94,1.03,41.74,184.23,2388.33,8084.9,9.2141,0.02,334,2223,100.0,14.97,8.9471,2001-03-01 01:50:00
61212,249,219,10.004,0.2514,100.0,489.05,604.78,1499.96,1311.71,10.52,15.46,398.28,2319.03,8804.76,1.26,45.54,376.05,2388.33,8149.88,8.5655,0.03,372,2319,100.0,28.73,17.2108,2001-03-01 02:00:00
61213,249,220,35.001,0.84,100.0,449.44,554.81,1362.33,1131.33,5.48,7.97,196.44,2223.24,8368.35,1.03,41.91,185.2,2388.32,8086.44,9.2112,0.02,333,2223,100.0,14.96,9.0117,2001-03-01 02:10:00
61214,249,221,34.9981,0.84,100.0,449.44,555.59,1360.27,1127.38,5.48,7.96,195.65,2223.28,8377.04,1.03,41.83,184.59,2388.38,8084.56,9.2077,0.02,336,2223,100.0,15.05,8.9608,2001-03-01 02:20:00
61215,249,222,20.0029,0.7,100.0,491.19,607.25,1485.51,1254.13,9.35,13.6,337.94,2324.23,8750.65,1.08,44.27,318.52,2388.35,8085.52,9.0951,0.02,365,2324,100.0,24.8,14.7251,2001-03-01 02:30:00
61216,249,223,42.0024,0.8407,100.0,445.0,549.5,1341.63,1121.35,3.91,5.69,140.01,2212.26,8335.13,1.03,42.29,132.03,2388.39,8110.39,9.2274,0.02,331,2212,100.0,10.67,6.3673,2001-03-01 02:40:00
61217,249,224,35.0053,0.84,100.0,449.44,555.5,1369.43,1131.9,5.48,7.97,196.53,2223.32,8373.31,1.03,42.13,185.09,2388.41,8091.87,9.1552,0.02,333,2223,100.0,15.0,8.9784,2001-03-01 02:50:00
61218,249,225,20.0065,0.7001,100.0,491.19,607.21,1484.98,1257.59,9.35,13.6,339.03,2324.24,8751.47,1.08,44.58,319.02,2388.43,8085.09,9.0641,0.02,367,2324,100.0,24.93,14.7784,2001-03-01 03:00:00
61219,249,226,10.0065,0.2512,100.0,489.05,605.24,1506.68,1311.09,10.52,15.46,398.83,2319.17,8811.45,1.26,45.51,376.33,2388.43,8153.65,8.5117,0.03,369,2319,100.0,28.99,17.3784,2001-03-01 03:10:00
61220,249,227,10.0058,0.252,100.0,489.05,604.51,1500.69,1309.67,10.52,15.46,398.95,2319.16,8809.99,1.27,45.76,376.35,2388.33,8155.98,8.4905,0.03,373,2319,100.0,28.86,17.4102,2001-03-01 03:20:00
61221,249,228,20.0,0.7,100.0,491.19,607.71,1490.15,1249.13,9.35,13.6,338.53,2324.23,8754.76,1.08,44.52,318.93,2388.39,8091.27,9.0762,0.02,367,2324,100.0,25.0,14.8493,2001-03-01 03:30:00
61222,249,229,10.0028,0.25,100.0,489.05,605.16,1508.88,1309.89,10.52,15.46,400.08,2319.15,8810.18,1.27,45.7,376.91,2388.47,8151.67,8.5184,0.03,371,2319,100.0,28.77,17.3346,2001-03-01 03:40:00
61223,249,230,10.0065,0.25,100.0,489.05,605.27,1508.27,1316.45,10.52,15.46,400.59,2319.21,8816.79,1.27,45.56,377.2,2388.43,8163.28,8.5283,0.03,370,2319,100.0,28.77,17.4216,2001-03-01 03:50:00
61224,249,231,20.0028,0.7,100.0,491.19,607.36,1481.66,1251.73,9.35,13.59,338.62,2324.28,8751.9,1.08,44.56,318.97,2388.42,8085.18,9.0518,0.02,365,2324,100.0,24.77,14.8058,2001-03-01 04:00:00
61225,249,232,42.0079,0.84,100.0,445.0,549.62,1351.29,1133.04,3.91,5.69,141.26,2212.3,8353.37,1.04,42.23,132.92,2388.46,8123.32,9.1717,0.02,331,2212,100.0,10.64,6.4741,2001-03-01 04:10:00
61226,249,233,35.0042,0.84,100.0,449.44,555.31,1367.81,1139.78,5.48,7.97,196.73,2223.4,8390.43,1.04,42.29,185.83,2388.53,8107.01,9.1695,0.02,336,2223,100.0,15.16,9.0471,2001-03-01 04:20:00
61227,249,234,41.9981,0.8407,100.0,445.0,549.79,1354.77,1135.11,3.91,5.69,141.52,2212.34,8354.81,1.04,42.43,132.94,2388.49,8117.41,9.1923,0.02,332,2212,100.0,10.81,6.4973,2001-03-01 04:30:00
61228,249,235,42.0071,0.84,100.0,445.0,549.32,1358.66,1129.9,3.91,5.69,140.95,2212.28,8360.85,1.04,42.25,133.08,2388.46,8121.27,9.1726,0.02,332,2212,100.0,10.78,6.3638,2001-03-01 04:40:00
61229,249,236,41.9986,0.841,100.0,445.0,549.43,1354.63,1127.42,3.91,5.69,141.54,2212.36,8368.07,1.04,42.36,132.89,2388.51,8126.21,9.1413,0.02,334,2212,100.0,10.54,6.4883,2001-03-01 04:50:00
61230,249,237,25.0012,0.62,60.0,462.54,537.06,1259.23,1049.33,7.05,9.0,178.44,1915.72,8032.08,0.94,36.92,167.07,2028.67,7892.18,10.694,0.02,310,1915,84.93,14.58,8.7604,2001-03-01 05:00:00
61231,249,238,0.0019,0.0015,100.0,518.67,642.58,1594.27,1415.7,14.62,21.57,563.12,2388.31,9099.35,1.31,47.83,530.36,2388.32,8174.36,8.2513,0.03,394,2388,100.0,39.3,23.6008,2001-03-01 05:10:00
61232,249,239,42.0058,0.84,100.0,445.0,549.77,1356.17,1127.37,3.91,5.69,140.99,2212.4,8360.85,1.04,42.56,133.17,2388.52,8125.19,9.1618,0.02,333,2212,100.0,10.87,6.4236,2001-03-01 05:20:00
61233,249,240,0.0016,0.0,100.0,518.67,643.04,1599.26,1413.63,14.62,21.57,564.26,2388.37,9111.88,1.31,47.76,532.21,2388.38,8178.49,8.2255,0.03,393,2388,100.0,39.52,23.5747,2001-03-01 05:30:00
61234,249,241,20.0022,0.7003,100.0,491.19,607.48,1491.67,1258.61,9.35,13.6,340.48,2324.48,8766.98,1.09,44.83,320.91,2388.65,8096.19,9.0102,0.03,367,2324,100.0,24.75,14.9042,2001-03-01 05:40:00
61235,249,242,9.998,0.25,100.0,489.05,605.18,1504.41,1319.18,10.52,15.46,401.8,2319.39,8826.98,1.27,45.81,379.01,2388.65,8164.13,8.473,0.03,371,2319,100.0,28.97,17.3846,2001-03-01 05:50:00
61236,249,243,35.0048,0.84,100.0,449.44,555.96,1371.87,1146.58,5.48,7.97,198.66,2223.5,8401.93,1.04,42.39,186.8,2388.66,8109.66,9.1205,0.02,336,2223,100.0,14.88,9.0603,2001-03-01 06:00:00
61237,249,244,41.999,0.8406,100.0,445.0,549.17,1366.56,1140.47,3.91,5.69,141.02,2212.48,8364.13,1.04,42.59,133.17,2388.51,8126.76,9.1239,0.02,334,2212,100.0,10.64,6.4689,2001-03-01 06:10:00
61238,249,245,42.0009,0.84,100.0,445.0,549.68,1364.54,1140.37,3.91,5.69,141.01,2212.44,8361.8,1.04,42.41,133.32,2388.5,8127.97,9.175,0.02,334,2212,100.0,10.65,6.47,2001-03-01 06:20:00
61239,249,246,42.0049,0.84,100.0,445.0,549.66,1360.69,1143.75,3.91,5.69,141.98,2212.4,8362.88,1.04,42.4,133.31,2388.54,8130.97,9.1249,0.02,335,2212,100.0,10.74,6.4258,2001-03-01 06:30:00
61240,249,247,41.9997,0.8409,100.0,445.0,549.79,1359.28,1139.92,3.91,5.69,142.28,2212.45,8375.36,1.04,42.61,134.15,2388.59,8133.74,9.1219,0.02,334,2212,100.0,10.71,6.4422,2001-03-01 06:40:00
61241,249,248,20.0016,0.7011,100.0,491.19,607.49,1494.1,1265.2,9.35,13.6,341.74,2324.63,8780.12,1.09,44.83,322.01,2388.74,8106.6,9.0165,0.03,368,2324,100.0,24.89,14.9015,2001-03-01 06:50:00
61242,249,249,42.0046,0.8405,100.0,445.0,549.34,1365.59,1138.33,3.91,5.69,141.44,2212.52,8370.78,1.05,42.56,133.84,2388.59,8136.44,9.0822,0.02,333,2212,100.0,10.88,6.453,2001-03-01 07:00:00
61243,249,250,25.0,0.62,60.0,462.54,537.34,1269.56,1057.4,7.05,9.0,179.15,1915.84,8049.77,0.94,37.21,167.63,2028.75,7909.61,10.7029,0.02,307,1915,84.93,14.55,8.6805,2001-03-01 07:10:00
61244,249,251,9.9998,0.25,100.0,489.05,605.33,1516.36,1315.28,10.52,15.46,404.59,2319.66,8840.16,1.27,46.08,380.16,2388.73,8185.69,8.4541,0.03,372,2319,100.0,29.11,17.5234,2001-03-01 07:20:00
61245,249,252,0.0028,0.0015,100.0,518.67,643.42,1598.92,1426.77,14.62,21.57,567.59,2388.47,9117.12,1.31,48.04,535.02,2388.46,8185.47,8.2221,0.03,396,2388,100.0,39.38,23.7151,2001-03-01 07:30:00
61246,249,253,0.0029,0.0,100.0,518.67,643.68,1607.72,1430.56,14.62,21.57,569.04,2388.51,9126.53,1.31,48.24,535.41,2388.48,8193.94,8.2525,0.03,395,2388,100.0,39.78,23.827,2001-03-01 07:40:00
61247,249,254,35.0046,0.84,100.0,449.44,555.77,1381.29,1148.18,5.48,7.96,199.93,2223.78,8403.64,1.05,42.53,187.92,2388.83,8125.64,9.0515,0.02,337,2223,100.0,15.26,9.0774,2001-03-01 07:50:00
61248,249,255,42.003,0.84,100.0,445.0,549.85,1369.75,1147.45,3.91,5.69,142.47,2212.52,8391.31,1.05,42.6,134.32,2388.66,8144.33,9.1207,0.02,333,2212,100.0,10.66,6.4341,2001-03-01 08:00:00
